id,pardon_date,minister,crime,gender
BOE-A-1999-24399,1999-11-26,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de nueve meses y un día de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-1999-24395,1999-11-26,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 2.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-24396,1999-11-26,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-24408,1999-11-26,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, en casa habitada, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-24397,1999-11-26,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 2.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-24633,1999-12-03,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-24640,1999-12-10,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-24643,1999-12-10,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cinco años de prisión menor y multa de 10.000.000 de pesetas, con la accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-24638,1999-12-10,Margarita Mariscal De Gante,"un delito de parricidio, a la pena de veinte años y un día de reclusión mayor, con la accesorias de inhabilitación absoluta durante el tiempo de la condena",Mujer
BOE-A-2000-921,1999-12-17,Margarita Mariscal De Gante,"un delito de atentado, a la pena de seis meses y un día de prisión menor y de una falta de lesiones, a la pena de cinco días de arresto menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1043,1999-12-23,Margarita Mariscal De Gante,"un delito de desobediencia a la autoridad, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1035,1999-12-23,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años de prisión y multa de 2.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1040,1999-12-23,Margarita Mariscal De Gante,"un delito de robo con violencia en las personas, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1506,1999-12-30,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años, dos meses y un día de prisión menor y multa de 51.000.100 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1515,1999-12-30,Margarita Mariscal De Gante,"un delito de robo con intimidación y uso de arma blanca, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1620,2000-01-07,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años, dos meses y un día de prisión menor y multa de 51.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-1621,2000-01-07,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y un mes de prisión y multa de 900.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-1881,2000-01-14,Margarita Mariscal De Gante,"un delito de robo con intimidación en las personas, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2845,2000-01-21,Margarita Mariscal De Gante,"un delito de estafa, a la pena de tres meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2846,2000-01-21,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 2.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2842,2000-01-21,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2937,2000-01-28,Margarita Mariscal De Gante,"un delito continuado de falsedad en documento mercantil, a la pena de tres años de prisión menor y multa de 100.000 pesetas, y un delito continuado de estafa, a la pena de tres meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-3451,2000-02-04,Margarita Mariscal De Gante,"un delito de hurto, a la pena de seis meses de prisión, un delito de robo con fuerza en las cosas, a la pena de seis meses de prisión y un delito de resistencia, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-3445,2000-02-04,Margarita Mariscal De Gante,"un delito de robo con violencia e intimidación en las personas, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-3446,2000-02-04,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-3449,2000-02-04,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-5243,2000-02-25,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-5242,2000-02-25,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de un año de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-5384,2000-03-03,Margarita Mariscal De Gante,"un delito continuado de falsedad en documento mercantil, a la pena de dos años y seis meses de prisión y multa de nueve meses, con una cuota diaria de 500 pesetas, y una falta continuada de estafa, a la pena de multa de dos meses, con una cuota diaria de 500 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-5381,2000-03-03,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dieciocho meses de prisión y multa de 300.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-5388,2000-03-03,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de un año y dos meses de prisión y multa de 1.500 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-5659,2000-03-10,Margarita Mariscal De Gante,"un delito contra la salud pública, en concurso ideal con un delito de contrabando, a la pena de dos años, dos meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-5667,2000-03-10,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años y dos meses de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-6619,2000-03-17,Margarita Mariscal De Gante,"un delito contra la salud pública en concurso ideal con un delito de contrabando, a la pena de tres años nueve meses y un día de prisión y multa de 2.500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-6629,2000-03-17,Margarita Mariscal De Gante,"un delito de imprudencia temeraria, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-6622,2000-03-17,Margarita Mariscal De Gante,"un delito de robo con intimidación y uso de armas, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-7931,2000-03-31,Margarita Mariscal De Gante,"un delito de falsedad en documento mercantil, a la pena de seis meses y un día de prisión menor y multa de 100.000 pesetas; un delito de falsedad de documento privado, a la pena de seis meses y un día de prisión menor, y un delito de estafa en grado de tentativa, a la pena de multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-8067,2000-04-07,Margarita Mariscal De Gante,"un delito de hurto, a la pena de seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-8284,2000-04-14,Margarita Mariscal De Gante,"tres delitos de robo, a la pena de dos años de prisión por cada uno de los delitos, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-7415,2000-04-14,Margarita Mariscal De Gante,"un delito de robo con intimidación en las personas, con uso de arma, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-8271,2000-04-14,Margarita Mariscal De Gante,"un delito de contrabando, a la pena de seis meses de arresto mayor y multa de 1.500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de condena",Hombre
BOE-A-2000-8273,2000-04-14,Margarita Mariscal De Gante,"un delito de robo, a la pena de dos meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10292,2000-05-12,Ángel Acebes,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10291,2000-05-12,Ángel Acebes,"un delito de robo en grado de tentativa, a la pena de ocho meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-10290,2000-05-12,Ángel Acebes,"un delito de robo con fuerza, en grado de tentativa, a la pena de multa de 100.000 pesetas, con diez días de arresto sustitutorio en caso de impago",Hombre
BOE-A-2000-10296,2000-05-12,Ángel Acebes,"un delito continuado de estafa, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10467,2000-05-19,Ángel Acebes,"un delito de robo en grado de tentativa, a la pena de dos años de prisión y un delito de lesiones, a la pena de un año y diez meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-10465,2000-05-19,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años de prisión y multa de 3.296 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10464,2000-05-19,Ángel Acebes,"un delito de robo con violencia, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10468,2000-05-19,Ángel Acebes,"un delito contra la salud pública, a la pena de cuatro años dos meses y un día de prisión menor y multa de 51.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-11783,2000-05-26,Ángel Acebes,"un delito contra la salud pública, en concurso ideal con un delito de contrabando, a la pena de un año, nueve meses y un día de prisión y multa de 200.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-11897,2000-06-02,Ángel Acebes,"un delito de robo con intimidación, uso de armas, a la pena de tres años y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo",Hombre
BOE-A-2000-12550,2000-06-09,Ángel Acebes,"un delito de robo con fuerza en las cosas en grado de tentativa, a la pena de multa de 250.000 pesetas y una falta de hurto, a la pena de veinte días de arresto menor con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-12549,2000-06-09,Ángel Acebes,"un delito de robo con violencia, a la pena de un año de prisión menor con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-12292,2000-06-16,Federico Trillo,"un delito de extraviar por negligencia procedimientos y documentación oficial, a la pena de tres meses y un día de prisión, con las accesorias de suspensión de cargo público y derecho de sufragio pasivo durante la condena",Hombre
BOE-A-2000-12707,2000-06-16,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión menor y multa de 3.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-12709,2000-06-16,Ángel Acebes,"un delito de lesiones, a la pena de tres años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-12701,2000-06-16,Ángel Acebes,"un delito contra la Administración de Justicia, a la pena de dos años, seis meses y un día de prisión y multa de ocho meses, a pagar en cuotas diarias de 1.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2000-12710,2000-06-16,Ángel Acebes,"un delito de lesiones, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-12700,2000-06-16,Ángel Acebes,"un delito contra la Administración de Justicia, a la pena de dos años, seis meses y un día de prisión y multa de ocho meses, a pagar en cuotas diarias de 1.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-13842,2000-06-23,Ángel Acebes,"un delito contra la Administración de Justicia, a la pena de dos años, seis meses y un día de prisión y multa de ocho meses a razón de 1.000 pesetas diarias, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-13943,2000-06-30,Ángel Acebes,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de seis meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-13948,2000-06-30,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-14416,2000-07-07,Ángel Acebes,"un delito de asesinato en grado de tentativa, a la pena de tres años, nueve meses y quince días de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-15011,2000-07-19,Ángel Acebes,"un delito de robo con violencia e intimidación en las personas con empleo de armas o medios peligrosos, a la pena de tres años, seis meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15015,2000-07-19,Ángel Acebes,"un delito contra la salud pública, a la pena de cinco años de prisión y multa de 3.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15009,2000-07-19,Ángel Acebes,"un delito de estafa, a la pena de tres meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15018,2000-07-19,Ángel Acebes,"un delito de robo con fuerza, a la pena de dos años y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15098,2000-07-21,Ángel Acebes,"un delito de robo, a la pena de cuatro meses y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15095,2000-07-21,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 2.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-15838,2000-08-04,Federico Trillo,"un delito de abandono de destino, a la pena de cuatro meses de prisión, con la accesoria legal de suspensión de cargo público y derecho de sufragio pasivo, sin la concurrencia de responsabilidades civiles exigibles",Hombre
BOE-A-2000-17643,2000-09-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.500.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2000-18401,2000-09-15,Ángel Acebes,"un delito de apropiación indebida, a la pena de un año y seis meses de prisión menor y un delito de alzamiento de bienes ; a la pena de tres meses y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-18402,2000-09-15,Ángel Acebes,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-18399,2000-09-15,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-18404,2000-09-15,Ángel Acebes,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de diez meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-18451,2000-09-22,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 500 pesetas y privación del permiso de conducir durante un año y un día",Hombre
BOE-A-2000-18447,2000-09-22,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 500 pesetas y privación del permiso de conducir durante un año y un día",Hombre
BOE-A-2000-18446,2000-09-22,Ángel Acebes,"un delito contra la salud pública en concurso con otro de contrabando, a la pena de cuatro años y tres meses de prisión y multa de 1.300.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-18450,2000-09-22,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 400 pesetas y privación del permiso de conducir durante un año y un día",Hombre
BOE-A-2000-19756,2000-10-13,Ángel Acebes,"un delito contra la salud pública, a la pena de cuatro años, dos meses y un día de prisión menor y multa de 51.000.000 de pesetas, y de un delito de contrabando, a la pena de dos meses y un día de arresto mayor y multa de 875.001 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-20005,2000-10-20,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-20000,2000-10-20,Ángel Acebes,"un delito de atentado, a la pena de dos años cuatro meses y un día de prisión menor y de una falta de lesiones, a la pena de diez días de arresto menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-20858,2000-10-27,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 1.000 pesetas y privación del permiso de conducir durante un año",Hombre
BOE-A-2000-20853,2000-10-27,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de multa de tres meses, con una cuota diaria de 1.000 pesetas y privación del permiso de conducir durante un año",Hombre
BOE-A-2000-21482,2000-11-10,Federico Trillo,"un delito consumado, penalmente responsable, contra la eficacia del servicio, a la pena de tres meses y un día de prisión con la accesoria legal de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena, así como al abono al Estado, en concepto de responsabilidades civiles, de la cantidad de 940.416 pesetas más otra pendiente de determinar en trámite de ejecución de sentencia",Hombre
BOE-A-2001-111,2000-12-01,Ángel Acebes,"un delito continuado de falsedad y de otro delito de estafa, a la pena de ocho años y un día de prisión mayor, con las accesorias legales durante el tiempo de la condena",Hombre
BOE-A-2000-23970,2000-12-01,Ángel Acebes,"un delito de favorecimiento del consumo ilegal de drogas tóxicas, a la pena de cuatro años dos meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23359,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-23218,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-1315,2000-12-01,Ángel Acebes,"un delito de robo, a la pena de dos años y ocho meses de prisión menor, un delito de robo, a la pena de dos meses y veinte días de arresto mayor, y un delito de robo, a la pena de seis meses de arresto mayor, respectivamente, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23597,2000-12-01,Ángel Acebes,"un delito de resistencia, a la pena de nueve meses de prisión y una falta de lesiones, a la pena de dos arrestos de fin de semana, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22932,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 500 pesetas y privación del permiso de conducir durante un año y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23882,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años y un día de prisión y multa de 100.000 pesetas, y de un delito de contrabando, a la pena de ciento ochenta días de multa, con una cuota diaria de 1.000 pesetas y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-22507,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de dos años de prisión menor y delito de allanamiento de morada, a la pena de ocho meses de arresto mayor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23572,2000-12-01,Ángel Acebes,"un delito continuado de falsedad en documento mercantil, una falta de hurto y otra falta continuada de estafa, a la pena de seis meses y un día de prisión menor y multa de 100.000 pesetas por el delito; tres días de arresto menor por la primera falta y treinta días de arresto menor por la segunda falta, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23209,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de cinco meses-multa, con una cuota diaria de 500 pesetas y privación del permiso de conducir durante un año y un mes, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23467,2000-12-01,Ángel Acebes,"un delito de robo con fuerza, a la pena de tres años, seis meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24051,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de cuatro años, dos meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22517,2000-12-01,Ángel Acebes,"un delito de contrabando, a la pena de dieciocho meses de prisión menor y multa de 14.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22485,2000-12-01,Ángel Acebes,"un delito de robo, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-133,2000-12-01,Ángel Acebes,"una falta de hurto, a la pena de un mes de multa, con una cuota diaria de 200 pesetas; de un delito de falsedad, a la pena de veintiún meses de prisión, y de un delito de estafa, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22959,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un año y un día de prisión, un delito continuado de falsedad en documento mercantil, a la pena de multa de ocho meses y cinco meses de multa con una cuota diaria de 1.000 pesetas, y un delito continuado de estafa, a la pena de 100.000 pesetas de multa, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-1327,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de seis años de prisión y multa de 3.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23430,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de cuatro años y seis meses de prisión y multa de 200.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2000-22471,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de ocho meses de prisión menor y multa de 500.000 pesetas y un delito de contrabando, a la pena de un año cuatro meses y un día de prisión menor y multa de 500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24455,2000-12-01,Ángel Acebes,"un delito continuado de malversación de caudales públicos, a la pena de doce años y un día de prisión y seis años y un día de inhabilitación absoluta, y de un delito de falsedad, a la pena de seis años y un día de prisión y multa de 100.000 pesetas",Hombre
BOE-A-2000-23469,2000-12-01,Ángel Acebes,"un delito de estafa y falsedad mercantil, a la pena de cuatro años y nueve meses de prisión y multa de diez meses y medio, a razón de 500 pesetas de cuota diaria, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23981,2000-12-01,Ángel Acebes,"un delito de robo con fuerza, a la pena de cuatro años dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-114,2000-12-01,Ángel Acebes,"un delito de rehúse dé cumplimiento de la prestación social sustitutoria, a la pena de doce meses-multa, con una cuota mensual de 6.000 pesetas, y ocho años de inhabilitación absoluta",Hombre
BOE-A-2000-22553,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses-multa, con una cuota diaria de 1.000 pesetas y privación del permiso de conducir durante un año y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23021,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23838,2000-12-01,Ángel Acebes,"un delito contra la salud pública y un delito de contrabando, a la pena de dos años, dos meses y un día de prisión y multa de 170.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
