id,pardon_date,minister,crime,gender
BOE-A-2000-5379,2000-03-03,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y dos meses de prisión y multa de 7.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-5386,2000-03-03,Margarita Mariscal De Gante,"un delito de robo con intimidación y uso de armas peligrosas, a la pena de cinco años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-8066,2000-04-07,Margarita Mariscal De Gante,"un delito de robo con intimidación, a la pena de cuatro años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-8070,2000-04-07,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 300.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-8287,2000-04-14,Margarita Mariscal De Gante,"un delito de robo, a la pena de tres años de prisión menor y multa de 250.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-11780,2000-05-26,Ángel Acebes,"un delito de robo con fuerza, a la pena de dos años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-12547,2000-06-09,Ángel Acebes,"un delito de lesiones, a la pena de cuatro años, dos meses y un día de prisión menor y una falta de lesiones, a la pena de quince días de arresto menor con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-13848,2000-06-23,Ángel Acebes,"dos delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor por cada uno de los dos delitos y una falta de lesiones, a la pena de un mes de multa, con una cuota diaria de 1.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-13849,2000-06-23,Ángel Acebes,"un delito de continuado de falsedad en documento mercantil, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 300.000 pesetas y un delito continudo de estafa, a la pena de seis meses de arresto mayor, con las accesorias de suspensión de todo carto público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-16616,2000-08-04,Ángel Acebes,"un delito contra la salud pública, a la pena de cinco meses de arresto mayor y multa de 500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-17646,2000-09-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de cinco meses y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-20724,2000-11-03,Federico Trillo,"dos delitos de abandono del destino, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-21295,2000-11-10,Ángel Acebes,"un delito de malversación de caudales públicos, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-21300,2000-11-10,Ángel Acebes,"tres delitos de robo, a la pena de un mes y un día de arresto mayor por cada uno de los delitos y otros dos delitos de robo, a la pena de 100.000 pesetas de multa por cada uno de ellos con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22502,2000-12-01,Ángel Acebes,"un delito de imprudencia temeraria, a la pena de tres meses de arresto mayor y privación del permiso de conducir durante un año y seis meses, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22511,2000-12-01,Ángel Acebes,"un delito de robo con fuerza, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22531,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 300 pesetas y privación del permiso de conducir durante un año y un delito de desobediencia, a la pena de tres meses de prisión sustituido legalmente por seis meses de multa, con una cuota diaria de 300 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22534,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22944,2000-12-01,Ángel Acebes,"un delito de robo con violencia, a la pena de tres años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22948,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 120.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22957,2000-12-01,Ángel Acebes,"un delito continuado de falsedad en documento mercantil, a la pena de un año de prisión menor y multa de 200.000 pesetas y un delito de estafa, a la pena de cuatro meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22982,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de multa de 100.000 pesetas, y privación del permiso de conducir durante seis meses, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23052,2000-12-01,Federico Trillo,"un delito contra la eficacia del servicio, a la pena de cuatro meses de prisión con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo, durante el tiempo de la condena, así como al pago, en concepto de responsabilidad civil, de la cantidad de 194.411 pesetas, a favor del Estado, sin perjuicio de la declaración de insolvencia acordada durante el procedimiento, que ratifica y confirma en la sentencia",Hombre
BOE-A-2000-23185,2000-12-01,Ángel Acebes,"un delito de utilización ilegítima de vehículo de motor ajeno, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas y privación del permiso de conducir durante tres meses y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23199,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 30.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23203,2000-12-01,Ángel Acebes,"un delito de hurto, a la pena de seis meses y un día de prisión menor y un delito contra la salud pública, a la pena de seis meses y un día de prisión menor y multa de 300.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23228,2000-12-01,Ángel Acebes,"un delito de robo con violencia, a la pena de seis meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23233,2000-12-01,Ángel Acebes,"un delito de receptación, a la pena de seis meses y un día de prisión menor y multa de 500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23240,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de dos meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23383,2000-12-01,Ángel Acebes,"un delito de robo, a la pena de un once meses de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23408,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23409,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de cuatro años, dos meses y un día de prisión, con las accesorias legales durante el tiempo de la condena",Hombre
BOE-A-2000-23421,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio activo y pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-23422,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 12.000 pesetas, con las accesorias legales durante el tiempo de la condena",Hombre
BOE-A-2000-23433,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de cinco años de prisión y multa de 50.000.000 de pesetas, con las accesorias legales durante el tiempo de la condena",Hombre
BOE-A-2000-23464,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 80.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-23584,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, y una falta de lesiones, a la pena de diez días de arresto menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23586,2000-12-01,Ángel Acebes,"un delito de robo con intimidación, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23621,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-23628,2000-12-01,Ángel Acebes,"un delito de estafa, a la pena de cuatro meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23633,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23696,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 1.000 pesetas y privación del permiso de conducir durante un año, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23697,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de ocho fines de semana de arresto y privación del permiso de conducir durante un año y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23707,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de cinco meses-multa, con una cuota diaria de 2.000 pesetas y privación del permiso de conducir durante un año y seis meses, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23722,2000-12-01,Ángel Acebes,"un delito continuado de falsedad en documento mercantil, a la pena de dos años de prisión menor y multa de 200.000 pesetas y un delito continuado de estafa, a la pena de cuatro meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23729,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 300.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-23759,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de multa de 100.000 pesetas y privación del permiso de conducir durante tres meses y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23795,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de ocho meses de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23799,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de multa de 100.000 pesetas, y privación del permiso de conducir durante tres meses y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23824,2000-12-01,Ángel Acebes,"sendos delitos de falsedad continuada en documento mercantil y estafa continuada, a la pena de tres años de prisión, con las accesorios de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2000-23832,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23891,2000-12-01,Ángel Acebes,"un delito de robo con violencia, a la pena de cuatro años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24049,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de cinco años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24055,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24192,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24417,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión menor, multa de 2.000.000 de pesetas y ocho años de inhabilitación especial, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24433,2000-12-01,Ángel Acebes,"una falta de hurto, a la pena de un mes de multa, con una cuota diaria de 200 pesetas; dos delitos de falsedad en documento mercantil en concurso medial con dos delitos de estafa, a la pena de tres años y dos meses de prisión; un delito de falsedad en documento de identidad, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas y un delito de robo con fuerza en las cosas, a la pena de dos años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2000-24435,2000-12-01,Ángel Acebes,"un delito de lesiones, a la pena de cuatro años dos meses y un día de prisión y de un delito de detención ilegal, a la pena de dos años de suspensión de su cargo de agente de la Policía Local",Hombre
BOE-A-2000-24453,2000-12-01,Ángel Acebes,"un delito de malversación de caudales públicos, a la pena de doce años y un día de prisión y seis años y un día de inhabilitación absoluta que por auto de fecha 19 de marzo de 1997, fue sustituida por cuatro años de prisión y siete años de inhabilitación absoluta",Hombre
BOE-A-2001-129,2000-12-01,Ángel Acebes,"un delito contra el deber de prestación del servicio militar, a la pena de seis meses de prisión e inhabilitación absoluta por tiempo de diez años",Hombre
BOE-A-2001-1322,2000-12-01,Ángel Acebes,"un delito de tráfico de drogas, a la pena de seis años de prisión y multa de 503.640 pesetas, con las accesorias de inhabilitación especial y de suspensión del derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-256,2000-12-01,Ángel Acebes,"un delito de homicidio frustrado, a la pena de ocho años de prisión mayor, y de un delito de lesiones, a la pena de cuatro años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio activo y pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-57,2000-12-01,Ángel Acebes,"un delito contra la salud pública, a la pena de cinco años de prisión y multa de 50.000.000 de pesetas, con las accesorias legales durante el tiempo de la condena",Mujer
BOE-A-2001-4037,2001-02-16,Ángel Acebes,"un delito de quebrantamiento de condena, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-5781,2001-03-09,Ángel Acebes,"un delito de tráfico de drogas, a la pena de tres años de prisión y multa de 180.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-6789,2001-03-23,Ángel Acebes,"un delito de receptación, a la pena de cuatro meses de arresto mayor y multa de 200.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-8063,2001-04-06,Ángel Acebes,"un delito de robo con intimidación, a la pena de cuatro años de prisión, y un delito continuado de falsedad en concurso con un delito continuado de estafa, a la pena de treinta y ocho meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-12032,2001-06-01,Ángel Acebes,"un delito de robo con violencia en grado de tentativa, a la pena de cinco meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-12037,2001-06-08,Ángel Acebes,"un delito de malversación de caudales públicos, a la pena de tres años de prisión y seis años de inhabilitación absoluta para el empleo o cargo en el que cometió delito, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-13342,2001-06-22,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y 36.000 pesetas de multa, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-13345,2001-06-22,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 48.840 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2001-13910,2001-07-06,Federico Trillo,"un delito de "abandono de destino", a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena, sin la concurrencia de responsabilidades civiles exigibles",Hombre
BOE-A-2001-15630,2001-07-13,Ángel Acebes,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-17068,2001-08-03,Ángel Acebes,"un delito de robo con intimidación, a la pena de dos años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-18391,2001-09-10,Ángel Acebes,"un delito de robo con intimidación, en grado de frustración, a la pena de cuatro meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena, que por auto de fecha 28 de abril de 1998 sustituye la pena por treinta y cuatro fines de semana de arresto",Hombre
BOE-A-2001-19891,2001-10-05,Ángel Acebes,"un delito de tráfico de drogas, a la pena de tres años de prisión y multa de 11.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-20890,2001-10-26,Federico Trillo,"un delito de "abandono de destino", a la pena de cuatro meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2001-21452,2001-10-26,Ángel Acebes,"dos faltas de lesiones, a la pena de quince días de arresto menor por cada una de las faltas, de un delito de lesiones, a la pena de dos años cuatro meses y un día de prisión menor y de una falta de daños, a la pena de 50.000 pesetas de multa, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-21641,2001-11-02,Ángel Acebes,"un delito de robo con fuerza en casa habitada, a la pena de dos años y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-24392,2001-11-30,Ángel Acebes,"un delito de estafa, a la pena de ocho meses de prisión, y un delito de hurto agravado por el abuso de confianza, a la pena de dieciocho meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-3866,2002-02-08,Ángel Acebes,"un delito de falsedad en documento privado, a la pena de seis meses de prisión, y de un delito continuado de robo con fuerza, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-6448,2002-03-08,Ángel Acebes,"un delito de robo con fuerza en casa habitada, a la pena de dos años y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2002-11192,2002-05-10,Ángel Acebes,"un delito de apropiación indebida, a la pena de dos años de prisión y multa de ocho meses, con una cuota diaria de 200 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2002-12219,2002-05-24,Ángel Acebes,"un delito de robo con fuerza en las cosas en casa habitada, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-17616,2002-08-02,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 50.000 pesetas, con las accesorias legales",Hombre
BOE-A-2002-17844,2002-08-30,Jose María Michavila,"un delito continuado de robo con fuerza en las cosas, a la pena de dos años y un día de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2002-18484,2002-09-06,Jose María Michavila,"un delito de robo con fuerza en las cosas, a la pena de tres años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-19311,2002-09-20,Jose María Michavila,"un delito continuado de apropiación indebida, a la pena de dos años y tres meses de prisión y de un delito continuado de falsificación de documento mercantil, a la pena de dos años y tres meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-22143,2002-10-31,Jose María Michavila,"un delito de falsedad en documento mercantil, a la pena de un año y nueve meses de prisión y multa de nueve meses, con una cuota diaria de 200 pesetas, y de un delito continuado de estafa, a la pena de tres años y seis meses de prisión y multa de nueve meses, con una diaria de 200 pesetas, con las accesorias legales",Hombre
BOE-A-2002-24682,2002-12-05,Jose María Michavila,"un delito de tráfico de drogas, a la pena de tres años de prisión y multa de 150.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-286,2002-12-13,Federico Trillo,"un delito de "abandono de destino", a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-4573,2003-02-21,Jose María Michavila,"un delito continuado de apropiación indebida, a la pena de veintisiete meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-6900,2003-03-21,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 39.601 pesetas",Hombre
BOE-A-2003-10810,2003-05-09,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 5.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-17902,2003-08-01,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 7.000.000 de pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-17905,2003-09-05,Jose María Michavila,"un delito de hurto, a la pena de un mes y cinco días de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2003-20010,2003-10-10,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.500.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-20379,2003-10-24,Jose María Michavila,"un delito de robo con fuerza en casa habitada, a la pena de dos años de prisión y de un delito de hurto, a la pena de un mes de multa, a satisfacer en cuotas diarias de 500 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-21390,2003-11-07,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 50.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-22011,2003-11-17,Federico Trillo,"un delito de abandono de destino, a la pena de cinco meses de prisión, con las accesorías legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2003-22016,2003-11-17,Federico Trillo,"un delito de abandono de destino, a la pena de cuatro meses de prisión con las accesorias de suspensión de cargo público y derecho de sufragio pasivo, durante el tiempo de la condena",Hombre
BOE-A-2004-3231,2004-02-06,Jose María Michavila,"un delito de apropiación indebida, a la pena de un año de prisión y multa de seis meses a satisfacer en cuotas diarias de 1.000 pesetas",Mujer
BOE-A-2004-7147,2004-03-18,Jose María Michavila,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 25.000 pesetas",Hombre
BOE-A-2004-9743,2004-05-14,Juan Fernando López Aguilar,"un delito continuado de apropiación indebida, a la pena de dos años y tres meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-14754,2004-07-23,José Bono,"un delito de abandono de residencia, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-17862,2004-10-01,Juan Fernando López Aguilar,"un delito continuado de falsedad en documento mercantil en concurso con un delito continuado de estafa, a la pena de tres años de prisión y multa de 11 meses, con cuota diaria de 1.000 pesetas",Mujer
BOE-A-2004-18068,2004-10-11,Juan Fernando López Aguilar,"un delito contra la salud publica, a la pena de tres años de prisión y multa de 53.937 pesetas",Hombre
BOE-A-2004-20091,2004-11-12,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 228.000 euros",Mujer
BOE-A-2004-20687,2004-11-25,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 15 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-21105,2004-11-26,Juan Fernando López Aguilar,"un delito de robo con fuerza en casa habitada, a la pena de cuatro años, dos meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2004-21312,2004-11-26,José Bono,"un delito de «desobediencia», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-21314,2004-11-26,José Bono,"un delito de «abandono de residencia», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2005-809,2004-12-30,Juan Fernando López Aguilar,"un delito de robo con intimidación, a la pena de dos años y cuatro meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2005-2591,2005-02-04,Juan Fernando López Aguilar,"un delito de robo con violencia, a la pena de un año de prisión, con las accesorias legales",Hombre
BOE-A-2005-4922,2005-03-11,Juan Fernando López Aguilar,"un delito de lesiones, a la pena de dos años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2005-6919,2005-04-08,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 700.000 pesetas",Hombre
BOE-A-2005-7673,2005-04-22,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 228.000 euros",Mujer
BOE-A-2005-8117,2005-05-04,Juan Fernando López Aguilar,"un delito contra los derechos de los trabajadores, a la pena de un año de prisión y multa de ocho meses con una cuota diaria de 2.000 pesetas, con las accesorias legales",Hombre
BOE-A-2005-8120,2005-05-04,Juan Fernando López Aguilar,"un delito de estafa, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2005-8122,2005-05-04,Juan Fernando López Aguilar,"un delito de estafa, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
